id,shapeName,viirs_ntl_annual_v20_avg_masked.2019.mean,viirs_ntl_annual_v20_avg_masked.2014.mean,viirs_ntl_annual_v20_avg_masked.2012.mean,viirs_ntl_annual_v20_avg_masked.2016.mean,viirs_ntl_annual_v20_avg_masked.2015.mean,viirs_ntl_annual_v20_avg_masked.2013.mean,viirs_ntl_annual_v20_avg_masked.2017.mean,viirs_ntl_annual_v20_avg_masked.2020.mean,viirs_ntl_annual_v20_avg_masked.2018.mean,surface_pm25_annual_v5gl03.2015.mean,surface_pm25_annual_v5gl03.2016.mean,surface_pm25_annual_v5gl03.2019.mean,surface_pm25_annual_v5gl03.2018.mean,surface_pm25_annual_v5gl03.2014.mean,surface_pm25_annual_v5gl03.2008.mean,surface_pm25_annual_v5gl03.2002.mean,surface_pm25_annual_v5gl03.2009.mean,surface_pm25_annual_v5gl03.2007.mean,surface_pm25_annual_v5gl03.2000.mean,surface_pm25_annual_v5gl03.2006.mean,surface_pm25_annual_v5gl03.2013.mean,surface_pm25_annual_v5gl03.1998.mean,surface_pm25_annual_v5gl03.2012.mean,surface_pm25_annual_v5gl03.2004.mean,surface_pm25_annual_v5gl03.2005.mean,surface_pm25_annual_v5gl03.2011.mean,surface_pm25_annual_v5gl03.1999.mean,surface_pm25_annual_v5gl03.2010.mean,surface_pm25_annual_v5gl03.2003.mean,surface_pm25_annual_v5gl03.2017.mean,surface_pm25_annual_v5gl03.2021.mean,surface_pm25_annual_v5gl03.2001.mean,surface_pm25_annual_v5gl03.2020.mean,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2020.sum,worldpop_pop_count_1km_mosaic.2020.count,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6,op_0,op_1,op_2,op_3,op_4,op_5,op_6,tec_0,tec_1,tec_2,tec_3,tec_4,tec_5,tec_6,ent_0,ent_1,ent_2,ent_3,ent_4,ent_5,ent_6
148,Cabrera,0.449885804,0.220233732,0.165752996,0.18952364,0.207824,0.205220497,0.307088471,0.474108374,0.360316794,7.90268988,7.794577216,8.521657195,8.715730727,7.504098722,7.013824726,9.401762064,6.750334555,9.115277213,9.806779035,8.674888394,7.041379443,9.603829028,7.403534745,7.563944355,8.967960428,6.821681275,9.496845628,8.532287891,9.90495865,8.596784315,7.847898879,9.410624831,7.22874782,18754.99609,340.0799866,18746.07813,340.0799866,19020.27148,340.0799866,18686.17188,340.0799866,19735.53125,340.0799866,19353.82422,340.0799866,20150.40234,340.0799866,20950.44922,340.0799866,20428.00586,340.0799866,21617.88672,340.0799866,22166.3125,340.0799866,23047.1582,340.0799866,23708.47852,340.0799866,24645.75391,340.0799866,25675.97266,340.0799866,26818.95313,340.0799866,28099.20703,340.0799866,29525.16406,340.0799866,31035.5293,340.0799866,32754.07813,340.0799866,34570.38672,340.0799866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Cabral,0.228706914,0.142162552,0.121219373,0.15808739,0.118489005,0.140043643,0.170347276,0.265573623,0.219116018,13.18766904,12.5089195,11.65706988,12.29399375,12.36517114,11.39358177,12.83075458,10.72660144,12.05656894,12.50784979,12.53162671,12.40122022,10.92305746,11.53020162,11.13384512,12.0192809,11.82382332,11.33492242,12.67981611,13.41197435,13.26840551,13.00072214,12.08336425,12.13654842,inf,152.9500122,12378.09473,149.7400055,12467.3418,149.7400055,12408.98242,149.7400055,12453.73926,149.7400055,12567.75879,149.7400055,12708.23438,149.7400055,13099.87598,149.7400055,12783.84668,149.7400055,13166.05566,149.7400055,13387.51074,149.7400055,13397.88281,149.7400055,13410.73047,149.7400055,13459.03516,149.7400055,13645.55859,149.7400055,13821.89844,149.7400055,13825.34473,149.7400055,13919.24609,149.7400055,14009.32031,149.7400055,14096.9502,149.7400055,14228.1084,149.7400055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,El Valle,0.130053067,0.100352819,0.087975734,0.10077038,0.103379958,0.104215972,0.118740192,0.135857602,0.12651494,9.146872485,9.217495587,9.53717442,9.822957313,8.796550101,7.848824609,9.681487357,7.838957941,10.20121273,9.450237979,9.509403545,8.031837051,8.686300173,8.311962623,7.964651555,9.631013827,7.524416696,8.505591182,9.253978509,10.29704498,9.778830724,9.480292467,10.40925012,8.766276226,8149.764648,205.8200073,8094.986816,205.8200073,7943.784668,205.8200073,8028.655273,205.8200073,7816.456055,205.8200073,7879.704102,205.8200073,7725.858887,205.8200073,7461.968262,205.8200073,7584.487305,205.8200073,7410.055664,205.8200073,7243.948242,205.8200073,7166.716309,205.8200073,6979.671875,205.8200073,6906.809082,205.8200073,6809.019531,205.8200073,6659.029785,205.8200073,6602.48291,205.8200073,6518.006348,205.8200073,6449.710938,205.8200073,6387.666016,205.8200073,6319.09668,205.8200073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Enriquillo,0.090158817,0.105091939,0.047947129,0.083970941,0.10072055,0.117165333,0.107754041,0.100501409,0.100067449,13.0138094,12.10290728,11.47891652,12.04796565,11.96417639,10.82973404,11.62962072,10.19717566,11.18911479,11.41187154,11.77126887,11.83286132,10.49563528,11.14731164,10.25639652,11.15294001,11.08665796,11.16307246,11.96319773,12.2757956,12.84991679,12.67336456,11.19646455,11.51807901,11938.16406,404.8399963,11829.98145,404.8399963,11910.52246,404.8399963,11927.46094,404.8399963,11945.1084,404.8399963,11868.98828,404.8399963,12014.21484,404.8399963,11909.69824,404.8399963,12067.45117,404.8399963,11888.5957,404.8399963,11845.03125,404.8399963,11887.32227,404.8399963,11604.67188,404.8399963,11650.27051,404.8399963,11665.12207,404.8399963,11611.0293,404.8399963,11589.12793,404.8399963,11590.19238,404.8399963,11607.30957,404.8399963,11628.32813,404.8399963,11641.85059,404.8399963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Santiago,9.094882023,6.203342421,5.322783216,6.322531271,6.599287638,5.789972785,7.254748996,8.782114456,8.356942098,11.90257848,11.92052616,11.56988937,12.35286059,11.54435182,10.32433446,12.40797245,9.884575463,12.5088278,11.32354139,11.75369394,10.62847471,11.29259805,10.85112884,10.33118485,13.74228126,10.77754893,10.37999935,12.15740764,13.06109159,13.25373699,11.95053189,12.92865307,11.32665367,618043.8125,544.460022,620267.6875,544.460022,626012.8125,544.460022,622207.6875,544.460022,634895.8125,544.460022,629784.5625,544.460022,639952.3125,544.460022,650889.875,544.460022,645914.1875,544.460022,657432.4375,544.460022,665051.5625,544.460022,670929.5,544.460022,678879.5625,544.460022,685869.4375,544.460022,693035.1875,544.460022,701170.1875,544.460022,709485.1875,544.460022,718627.375,544.460022,727124.875,544.460022,736695.875,544.460022,745422,544.460022,293076439.8,295758811.4,322053715.4,371919234.9,358425965.6,430391531.2,531808945.9,5209.78,6054.65,6400.85,7023.03,6726.42,11012.11,12971.81,10062.89,10827.03,10984.34,12398.47,15199.41,18327,28085.28,82,86,95,90,90,92,96
153,Baitoa,1.162236024,0.429772153,0.357615713,0.610825706,0.492200247,0.563703753,1.053403997,1.3324268,1.005501518,13.32802571,13.64663677,12.39616682,13.54793996,13.07444895,11.51882084,13.88096179,10.96660351,13.37305786,11.94111093,12.5816253,12.30706943,11.58808325,12.46911482,11.67452925,14.88628203,12.59510026,10.97506115,13.46565813,14.67169451,14.79342195,13.49571057,14.58290254,12.97154202,7693.081055,56.54000092,7996.838379,56.54000092,8364.726563,56.54000092,8188.506348,56.54000092,8776.786133,56.54000092,8795.865234,56.54000092,9079.290039,56.54000092,9748.3125,56.54000092,9466.892578,56.54000092,9994.029297,56.54000092,10328.06836,56.54000092,10600.16113,56.54000092,10871.55859,56.54000092,11224.65039,56.54000092,11532.35742,56.54000092,11881.66797,56.54000092,12240.41992,56.54000092,12603.29199,56.54000092,13097.55078,56.54000092,13462.92773,56.54000092,13935.31445,56.54000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Pedernales,0.071835013,0.063292586,0.050498973,0.055582591,0.065010218,0.057959738,0.065958219,0.076094385,0.073433114,13.45763603,12.37849108,11.66513442,12.29091421,12.45895718,11.82653478,12.44055126,11.20474211,12.16050808,11.80981852,12.38934996,12.34026168,10.70927882,11.64453456,10.87284183,11.72075652,11.97076813,11.01799075,13.26843102,13.25217464,12.93504397,13.01412798,12.03599758,12.3513745,15248.04688,1312.77002,16198.00293,1312.77002,18268.67383,1312.77002,17478.46484,1312.77002,20368.68164,1312.77002,19294.23438,1312.77002,21725.51172,1312.77002,24480.74023,1312.77002,23020.10156,1312.77002,26489.96484,1312.77002,27747.60156,1312.77002,29967.97461,1312.77002,32205.66211,1312.77002,34422.76953,1312.77002,37019.32813,1312.77002,39374.08594,1312.77002,41738.57031,1312.77002,44777.35938,1312.77002,47687.60938,1312.77002,50873.55469,1312.77002,54647.34375,1312.77002,28000000,17000000,17000000,15804863.35,9000000,11829180.1,12000000,1154,1300,1425,1580,1805,1800,1743.6,2770,2800,2800,3500,3500,3500,3145,1,1,1,1,1,1,1
155,Isla Beata,0,0,0,0,0,0,0,0,0,14.97415887,14.60587485,14.69574018,14.91111562,13.75147732,12.94319327,13.42822958,12.39264401,13.79805489,13.83439163,13.57059544,13.01739959,13.65904713,13.56258765,12.40070589,13.24871544,13.17317476,14.92163322,14.01180867,13.28211954,15.15354451,16.10455202,13.16139715,14.26701885,27.45226669,52.81000137,26.55376816,52.77999878,33.33734512,52.77999878,29.03385353,52.77999878,36.53970337,52.77999878,35.57372284,52.77999878,41.79209518,52.77999878,49.74126434,52.77999878,43.28819656,52.77999878,63.67193985,52.77999878,62.71194077,52.77999878,78.88093567,52.77999878,69.72195435,52.77999878,67.920578,52.77999878,77.41397858,52.77999878,86.13831329,52.77999878,87.71529388,52.77999878,90.31936646,52.77999878,109.0745468,52.77999878,113.3755112,52.77999878,126.6106873,52.77999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,La Romana,6.4914164,5.278095104,4.690805978,5.506270498,5.59064773,5.228928785,5.830495996,6.240619576,6.151651962,9.988679321,10.04854141,10.59421273,10.99079939,9.775354418,8.947079928,11.10855834,9.249246251,10.72872723,10.2385639,10.45525094,9.324887316,9.289884624,9.601402742,8.962280158,10.46514894,9.041097682,10.64582117,10.89698091,10.93955164,11.0378477,10.66230539,10.99003613,9.73571241,106885.9141,193.9400024,108851.1953,193.9400024,114456.0859,193.9400024,111949.5781,193.9400024,119197.7734,193.9400024,116550.8516,193.9400024,121916.8281,193.9400024,127917.6797,193.9400024,125441.0313,193.9400024,131265.9844,193.9400024,134572.3125,193.9400024,137591.9688,193.9400024,140811.7813,193.9400024,143807.7031,193.9400024,147013.7656,193.9400024,150117.5938,193.9400024,153832.2813,193.9400024,158380.875,193.9400024,161555.7031,193.9400024,165448.0938,193.9400024,169269.3281,193.9400024,143935569.5,122029825.7,131356603.8,169484658.3,175992584.2,227180019.2,216413347.2,3244.19,3118.8,3711.76,3816.24,4718.32,5132.18,4986.18,7605.64,6760.1,7408.85,7390.63,10931.3,9693.65,7921.2,9,10,10,10,11,12,10
157,Isla Saona,0,0,0,0,0,0,0,0,0,7.539149027,7.592017982,8.35401193,8.679509954,7.245495693,6.466083888,8.029913368,6.466170817,7.688216895,8.638573286,7.651970301,6.927265086,8.412764166,7.264450281,6.558078007,7.549561998,6.356606423,9.849665405,8.06353119,8.130988572,8.511994016,8.50098764,8.276617414,7.760632266,831.317627,136.5899963,1242.263184,136.5599976,1210.677612,136.5599976,999.4143677,136.5599976,1105.402344,136.5599976,1148.503296,136.5599976,1189.803467,136.5599976,1398.290649,136.5599976,1103.02124,136.5599976,1468.111694,136.5599976,1388.239258,136.5599976,1196.959473,136.5599976,1569.06958,136.5599976,1582.425903,136.5599976,1924.996826,136.5599976,2104.555664,136.5599976,1997.416504,136.5599976,1931.732422,136.5599976,2042.943604,136.5599976,2006.158691,136.5599976,2159.082031,136.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Isla Catalina,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.7286377,11.54000092,277.4566345,11.54000092,250.2269745,11.54000092,257.6662292,11.54000092,227.6254883,11.54000092,242.554718,11.54000092,220.150528,11.54000092,249.7376404,11.54000092,244.7608185,11.54000092,370.7455139,11.54000092,554.8707275,11.54000092,349.4890747,11.54000092,311.7030029,11.54000092,304.1120605,11.54000092,355.7883301,11.54000092,389.0521851,11.54000092,339.1887207,11.54000092,315.3395386,11.54000092,358.0273132,11.54000092,347.8417969,11.54000092,377.2904968,11.54000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,San Luis,5.708069764,2.620699111,2.564141657,3.256598961,2.993163261,3.261093955,4.01117902,6.574012297,4.962120637,13.21420625,13.5456118,13.14633847,13.85668165,12.78143177,11.77866286,13.98780077,11.43164754,13.34513363,11.96449297,13.1749474,12.26238278,11.41868908,11.89164373,11.65293177,12.90254716,11.57290526,11.80200322,13.09283871,14.05712711,14.01960775,13.44838513,13.25241784,12.34521595,45563.625,54.36999893,45702.19531,54.36999893,48841.07422,54.36999893,48744.18359,54.36999893,52321.67188,54.36999893,49615.31641,54.36999893,53622.37109,54.36999893,54719.87109,54.36999893,53751.12891,54.36999893,55365.17969,54.36999893,54639.76563,54.36999893,55413.88672,54.36999893,54730.30469,54.36999893,56544.86328,54.36999893,55975.42969,54.36999893,58652.05859,54.36999893,60370.23047,54.36999893,61507.60156,54.36999893,63251.23828,54.36999893,64889.96094,54.36999893,67187.78906,54.36999893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,San Victor,2.37214018,1.389242988,1.151130655,1.424146404,1.501502549,1.298119324,1.779795858,2.600796169,2.060934245,11.99898682,12.17755767,11.98170804,12.59380811,11.66088824,10.35980275,12.9127134,10.09493019,12.63247968,12.00586798,11.86960513,10.79191211,11.28621173,10.80331357,10.51046976,13.44323874,10.68115664,10.3512574,12.26979081,13.51386742,13.40742329,11.94243101,13.48897806,11.27763655,62141.44141,186.3899841,62876.71875,186.3899841,64238.65625,186.3899841,62545.57813,186.3899841,67623.84375,186.3899841,65637.85156,186.3899841,69085.46875,186.3899841,71755.74219,186.3899841,70825.28125,186.3899841,70883.16406,186.3899841,72928.71094,186.3899841,74754.51563,186.3899841,77995.3125,186.3899841,78869.74219,186.3899841,81556.54688,186.3899841,83240.25781,186.3899841,84292.1875,186.3899841,86342.5625,186.3899841,87863.32031,186.3899841,89389.03125,186.3899841,92006.05469,186.3899841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Matanzas,0.630201795,0.526791615,0.398135649,0.503376823,0.565815575,0.510897482,0.528113893,1.487019775,0.569132075,12.8657145,12.92302564,12.06953453,13.13295596,12.22656231,11.21869488,12.63185385,10.57083071,11.92881735,12.15789879,12.12192048,11.93452885,12.28883631,11.51480873,10.91110178,11.768921,11.11911743,12.86648997,12.17937887,12.99158067,13.37460184,13.15231978,11.97300197,11.78123452,34227.91797,288.230011,36069.53125,288.2200012,37953.76172,288.2200012,36438.62891,288.2200012,38232.91016,288.2200012,39210.03516,288.2200012,36872.15625,288.2200012,41954.9375,288.2200012,38965.27344,288.2200012,42737.78516,288.2200012,46695.44531,288.2200012,45980.375,288.2200012,45739.15234,288.2200012,46780.41406,288.2200012,49476.89844,288.2200012,50912.0625,288.2200012,51284.53516,288.2200012,52062.46484,288.2200012,54064.80078,288.2200012,55536.32813,288.2200012,57532.125,288.2200012,10800470.35,11832510.3,10903773.99,8384276.387,4170565.5,5021427.1,7576911.08,1569.25,1875.22,2718.83,1885.83,1891.12,2365.14,2461.5,3412.46,3684.9,4803.13,4141.25,4004.09,5295.21,5286.29,6,6,6,5,7,7,7
